"67"	"6"	"2"	"56.9099998474121"	"43.939998626709"	"53.9199981689453"	"56"	"12"	"10"	"37.3400001525879"	"41.310001373291"	"43.6199989318848"	"8"	"8"	"14"	"29.5200004577637"	"51.8199996948242"	"38.4700012207031"
"50"	"15"	"6"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"88"	"11"	"14"	"56.9099998474121"	"59.7099990844727"	"61.6500015258789"	"999"	"999"	"999"	"45.1699981689453"	"62.3400001525879"	"53.9199981689453"
"58"	"13"	"2"	"56.9099998474121"	"51.8199996948242"	"48.7700004577637"	"94"	"15"	"12"	"41.2599983215332"	"51.8199996948242"	"48.7700004577637"	"106"	"20"	"20"	"999"	"999"	"999"
"71"	"8"	"2"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"92"	"13"	"4"	"53"	"62.3400001525879"	"59.0800018310547"	"109"	"22"	"19"	"999"	"999"	"999"
"9"	"1"	"1"	"25.6000003814697"	"38.6800003051758"	"30.7399997711182"	"999"	"0"	"0"	"33.4300003051758"	"36.0499992370605"	"35.8899993896484"	"37"	"3"	"0"	"999"	"999"	"999"
"51"	"9"	"3"	"56.9099998474121"	"51.8199996948242"	"48.7700004577637"	"40"	"8"	"4"	"41.2599983215332"	"25.5300006866455"	"38.4700012207031"	"92"	"19"	"16"	"49.0900001525879"	"20.2800006866455"	"35.8899993896484"
"28"	"0"	"2"	"60.8300018310547"	"51.8199996948242"	"56.5"	"52"	"8"	"1"	"49.0900001525879"	"62.3400001525879"	"59.0800018310547"	"76"	"10"	"10"	"999"	"999"	"999"
"27"	"1"	"2"	"49.0900001525879"	"54.4500007629395"	"51.3499984741211"	"33"	"6"	"2"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"71"	"14"	"13"	"999"	"999"	"999"
"24"	"4"	"2"	"53"	"57.0800018310547"	"59.0800018310547"	"39"	"7"	"7"	"60.8300018310547"	"54.4500007629395"	"56.5"	"72"	"19"	"14"	"56.9099998474121"	"62.3400001525879"	"53.9199981689453"
"52"	"14"	"5"	"56.9099998474121"	"54.4500007629395"	"51.3499984741211"	"91"	"19"	"7"	"56.9099998474121"	"57.0800018310547"	"61.6500015258789"	"108"	"21"	"21"	"999"	"999"	"999"
"90"	"18"	"12"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"100"	"17"	"14"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"126"	"20"	"29"	"53"	"43.939998626709"	"41.0400009155273"
"22"	"0"	"2"	"56.9099998474121"	"54.4500007629395"	"61.6500015258789"	"25"	"2"	"2"	"56.9099998474121"	"56.560001373291"	"59.0800018310547"	"999"	"999"	"999"	"56.9099998474121"	"54.4500007629395"	"51.3499984741211"
"27"	"3"	"1"	"49.0900001525879"	"62.3400001525879"	"53.9199981689453"	"81"	"8"	"11"	"56.9099998474121"	"57.0800018310547"	"59.0800018310547"	"110"	"15"	"15"	"41.2599983215332"	"57.0800018310547"	"41.0400009155273"
"53"	"9"	"3"	"60.8300018310547"	"54.4500007629395"	"61.6500015258789"	"70"	"12"	"4"	"56.9099998474121"	"59.7099990844727"	"61.6500015258789"	"98"	"23"	"19"	"56.9099998474121"	"62.3400001525879"	"61.6500015258789"
"58"	"9"	"4"	"41.2599983215332"	"46.5699996948242"	"38.4700012207031"	"65"	"11"	"8"	"53"	"57.0800018310547"	"53.9199981689453"	"105"	"18"	"17"	"999"	"999"	"999"
"85"	"13"	"2"	"41.2599983215332"	"33.4199981689453"	"33.3199996948242"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"44"	"8"	"2"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"38"	"10"	"1"	"56.9099998474121"	"57.0800018310547"	"61.6500015258789"	"89"	"17"	"10"	"56.9099998474121"	"51.8199996948242"	"56.5"	"98"	"22"	"16"	"53"	"44.9900016784668"	"59.0800018310547"
"72"	"12"	"7"	"53"	"62.3400001525879"	"53.9199981689453"	"77"	"11"	"10"	"49.0900001525879"	"59.7099990844727"	"51.3499984741211"	"77"	"15"	"13"	"999"	"999"	"999"
"72"	"11"	"11"	"56.9099998474121"	"59.7099990844727"	"59.0800018310547"	"78"	"9"	"13"	"41.2599983215332"	"62.3400001525879"	"48.7700004577637"	"999"	"999"	"999"	"999"	"999"	"999"
"13"	"0"	"1"	"33.4300003051758"	"17.6499996185303"	"17.8600006103516"	"32"	"6"	"2"	"45.1699981689453"	"25.5300006866455"	"35.8899993896484"	"53"	"7"	"13"	"999"	"999"	"999"
"23"	"1"	"3"	"29.5200004577637"	"38.6800003051758"	"33.3199996948242"	"59"	"8"	"6"	"45.1699981689453"	"46.5699996948242"	"41.0400009155273"	"65"	"11"	"16"	"56.9099998474121"	"41.310001373291"	"35.8899993896484"
"33"	"10"	"4"	"37.3400001525879"	"38.6800003051758"	"48.7700004577637"	"49"	"13"	"12"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"999"	"999"	"999"	"999"	"999"	"999"
"57"	"8"	"7"	"56.9099998474121"	"51.8199996948242"	"48.7700004577637"	"57"	"8"	"10"	"45.1699981689453"	"46.5699996948242"	"33.3199996948242"	"80"	"15"	"19"	"60.8300018310547"	"51.8199996948242"	"59.0800018310547"
"44"	"11"	"3"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"87"	"13"	"3"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"999"	"999"	"999"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"
"51"	"6"	"5"	"41.2599983215332"	"51.8199996948242"	"43.6199989318848"	"51"	"10"	"9"	"49.0900001525879"	"51.8199996948242"	"41.0400009155273"	"84"	"13"	"21"	"25.6000003814697"	"49.189998626709"	"25.5900001525879"
"75"	"11"	"2"	"56.9099998474121"	"59.7099990844727"	"61.6500015258789"	"101"	"15"	"6"	"60.8300018310547"	"59.7099990844727"	"61.6500015258789"	"131"	"25"	"15"	"56.9099998474121"	"62.3400001525879"	"48.7700004577637"
"59"	"11"	"2"	"56.9099998474121"	"46.5699996948242"	"59.0800018310547"	"63"	"12"	"8"	"60.8300018310547"	"57.0800018310547"	"61.6500015258789"	"81"	"15"	"16"	"60.8300018310547"	"57.0800018310547"	"61.6500015258789"
"68"	"8"	"2"	"49.0900001525879"	"54.4500007629395"	"46.2000007629395"	"55"	"11"	"3"	"56.9099998474121"	"59.7099990844727"	"56.5"	"84"	"20"	"27"	"999"	"999"	"999"
"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"43"	"10"	"2"	"45.1699981689453"	"36.0499992370605"	"43.6199989318848"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"30"	"7"	"5"	"49.0900001525879"	"54.4500007629395"	"53.9199981689453"	"75"	"6"	"1"	"45.1699981689453"	"36.0499992370605"	"38.4700012207031"	"78"	"9"	"7"	"33.4300003051758"	"25.5300006866455"	"33.3199996948242"
"44"	"16"	"6"	"53"	"57.0800018310547"	"61.6500015258789"	"62"	"14"	"14"	"45.1699981689453"	"59.7099990844727"	"53.9199981689453"	"86"	"21"	"29"	"999"	"999"	"999"
"55"	"0"	"1"	"53"	"38.6800003051758"	"48.7700004577637"	"65"	"5"	"5"	"60.8300018310547"	"46.5699996948242"	"56.5"	"85"	"12"	"14"	"60.8300018310547"	"57.0800018310547"	"56.5"
"72"	"7"	"2"	"53"	"51.8199996948242"	"51.3499984741211"	"66"	"14"	"5"	"60.8300018310547"	"62.3400001525879"	"61.6500015258789"	"999"	"999"	"999"	"56.9099998474121"	"57.0800018310547"	"61.6500015258789"
"77"	"15"	"8"	"41.2599983215332"	"38.6800003051758"	"23.0100002288818"	"96"	"16"	"12"	"49.0900001525879"	"41.310001373291"	"35.8899993896484"	"127"	"19"	"21"	"56.9099998474121"	"54.4500007629395"	"56.5"
"65"	"7"	"5"	"53"	"59.7099990844727"	"61.6500015258789"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"19"	"8"	"2"	"45.1699981689453"	"49.189998626709"	"56.5"	"87"	"8"	"6"	"56.9099998474121"	"57.0800018310547"	"61.6500015258789"	"119"	"20"	"12"	"53"	"51.8199996948242"	"43.6199989318848"
"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"66"	"7"	"2"	"45.1699981689453"	"51.8199996948242"	"51.3499984741211"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
"22"	"9"	"3"	"60.8300018310547"	"49.189998626709"	"61.6500015258789"	"60"	"8"	"10"	"60.8300018310547"	"51.8199996948242"	"61.6500015258789"	"119"	"24"	"29"	"999"	"999"	"999"
"66"	"8"	"12"	"56.9099998474121"	"41.310001373291"	"56.5"	"91"	"14"	"12"	"29.5200004577637"	"38.6800003051758"	"35.8899993896484"	"105"	"17"	"17"	"999"	"999"	"999"
"83"	"8"	"4"	"56.9099998474121"	"49.189998626709"	"59.0800018310547"	"81"	"9"	"6"	"56.9099998474121"	"51.8199996948242"	"56.5"	"121"	"15"	"19"	"41.2599983215332"	"43.939998626709"	"38.4700012207031"
"59"	"12"	"4"	"33.4300003051758"	"41.310001373291"	"41.0400009155273"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"	"999"
